,source,score,sentiment
5209,Original,5.88,1
4758,Unknown,5.88,1
1335,Unknown,5.88,1
1122,Novel,5.88,1
770,Other,5.88,1
5711,Manga,5.88,1
8031,Unknown,5.88,1
12662,4-koma manga,5.88,1
8112,Unknown,5.88,1
10076,Unknown,5.88,1
3478,Manga,5.88,1
13291,Unknown,5.88,1
7239,Unknown,5.88,1
13828,Unknown,5.88,1
1434,Unknown,5.88,1
6952,Unknown,5.88,1
309,Unknown,5.88,1
2547,Unknown,5.88,1
5760,Unknown,5.88,1
2757,Original,5.88,1
9331,Unknown,5.88,1
4207,Original,5.88,1
10322,Unknown,5.88,1
1853,Picture book,5.88,1
10073,Original,5.88,1
11898,Unknown,5.88,1
9101,Manga,5.88,1
11172,Other,5.88,1
13384,Visual novel,5.89,1
12710,Unknown,5.89,1
6600,Original,5.89,1
3406,Unknown,5.89,1
5603,Unknown,5.89,1
8358,Manga,5.89,1
9811,Unknown,5.89,1
4510,Manga,5.89,1
7347,Game,5.89,1
7875,Game,5.89,1
11602,Original,5.89,1
5020,Original,5.89,1
7494,Other,5.89,1
9332,Unknown,5.89,1
1666,Unknown,5.89,1
7809,Unknown,5.89,1
13989,Unknown,5.89,1
12012,Unknown,5.89,1
464,Manga,5.89,1
13481,Original,5.89,1
9205,Unknown,5.89,1
3518,Manga,5.89,1
4314,Unknown,5.89,1
11818,Unknown,5.89,1
1554,Web manga,5.89,1
8252,Original,5.89,1
5379,Unknown,5.89,1
8084,Unknown,5.89,1
2592,Manga,5.89,1
10850,Manga,5.89,1
13544,Unknown,5.89,1
8117,Unknown,5.89,1
6818,Unknown,5.89,1
3275,Original,5.89,1
3482,Web manga,5.89,1
14185,Unknown,5.89,1
12569,Unknown,5.89,1
12334,Unknown,5.89,1
601,4-koma manga,5.89,1
3799,Visual novel,5.89,1
12082,Original,5.89,1
11773,Light novel,5.89,1
1793,Original,5.89,1
12889,Unknown,5.9,1
1811,Novel,5.9,1
6240,Manga,5.9,1
6648,Unknown,5.9,1
6235,Unknown,5.9,1
5668,Manga,5.9,1
12184,Unknown,5.9,1
8848,Unknown,5.9,1
7516,Original,5.9,1
5310,Manga,5.9,1
12802,Unknown,5.9,1
5318,Manga,5.9,1
7696,Unknown,5.9,1
1343,Unknown,5.9,1
3873,Original,5.9,1
11946,Unknown,5.9,1
12355,Unknown,5.9,1
2067,Unknown,5.9,1
5791,Unknown,5.9,1
5364,Unknown,5.9,1
6937,Manga,5.9,1
454,Original,5.9,1
7725,Original,5.9,1
8506,Unknown,5.9,1
4506,Novel,5.9,1
11705,Manga,5.9,1
1943,Original,5.9,1
846,Manga,5.9,1
1299,Unknown,5.9,1
6022,Unknown,5.9,1
9161,Manga,5.9,1
4961,Web manga,5.9,1
5741,Original,5.9,1
10735,Other,5.9,1
13130,Unknown,5.9,1
8366,Light novel,5.9,1
7748,Visual novel,5.9,1
6435,Unknown,5.9,1
13113,Visual novel,5.9,1
10521,Unknown,5.9,1
8934,Unknown,5.91,1
1958,Unknown,5.91,1
14049,Original,5.91,1
7209,Unknown,5.91,1
12294,Original,5.91,1
2991,Original,5.91,1
11210,Light novel,5.91,1
7465,Unknown,5.91,1
13646,Unknown,5.91,1
5097,Unknown,5.91,1
5599,Unknown,5.91,1
8962,Music,5.91,1
2441,Music,5.91,1
344,Game,5.91,1
1070,Manga,5.91,1
11124,Music,5.91,1
2437,Unknown,5.91,1
5576,Unknown,5.91,1
4595,Unknown,5.91,1
8267,Unknown,5.91,1
4547,Game,5.91,1
2472,Unknown,5.91,1
2836,Web manga,5.91,1
74,Manga,5.91,1
7260,Manga,5.91,1
164,Unknown,5.91,1
2449,Unknown,5.91,1
5591,Original,5.91,1
12557,Original,5.91,1
4985,Manga,5.91,1
230,Original,5.91,1
4654,Manga,5.91,1
314,Unknown,5.91,1
786,Original,5.91,1
328,Unknown,5.91,1
8673,Original,5.91,1
2184,Unknown,5.92,1
1660,Visual novel,5.92,1
4791,Original,5.92,1
11625,Manga,5.92,1
9556,Visual novel,5.92,1
10997,Visual novel,5.92,1
4080,Card game,5.92,1
10934,Picture book,5.92,1
90,Manga,5.92,1
7777,Light novel,5.92,1
832,Visual novel,5.92,1
12629,Game,5.92,1
10392,Original,5.92,1
8151,Unknown,5.92,1
4084,Unknown,5.92,1
13087,Visual novel,5.92,1
716,Manga,5.92,1
12567,Unknown,5.92,1
9854,Manga,5.92,1
1543,Original,5.92,1
1438,Visual novel,5.92,1
1785,Original,5.92,1
10471,Original,5.92,1
12739,Other,5.92,1
9757,Manga,5.92,1
10496,Original,5.92,1
9367,Unknown,5.92,1
1454,Manga,5.92,1
6612,Manga,5.92,1
8729,Manga,5.92,1
14112,Manga,5.92,1
10448,Manga,5.92,1
13566,Original,5.92,1
223,Unknown,5.92,1
10700,Manga,5.92,1
7900,Unknown,5.92,1
9436,Other,5.92,1
12307,Unknown,5.92,1
7840,Unknown,5.92,1
6623,Unknown,5.92,1
1705,Unknown,5.93,1
5702,Music,5.93,1
10236,Original,5.93,1
3707,Manga,5.93,1
9047,Unknown,5.93,1
1188,Unknown,5.93,1
3830,Unknown,5.93,1
4306,Unknown,5.93,1
1836,Unknown,5.93,1
13644,Manga,5.93,1
9236,Original,5.93,1
10211,Unknown,5.93,1
3592,Visual novel,5.93,1
5907,Visual novel,5.93,1
9228,Novel,5.93,1
7764,Unknown,5.93,1
10894,Light novel,5.93,1
13084,Visual novel,5.93,1
2562,Manga,5.93,1
5732,Original,5.93,1
282,Unknown,5.93,1
10888,Other,5.93,1
2817,Original,5.93,1
13775,Original,5.93,1
11941,Original,5.93,1
3734,Unknown,5.93,1
7157,Original,5.93,1
2221,Unknown,5.93,1
14061,Unknown,5.93,1
14085,Unknown,5.93,1
6355,Music,5.93,1
10357,Game,5.93,1
888,4-koma manga,5.93,1
7623,Unknown,5.93,1
1116,Manga,5.93,1
6257,Unknown,5.93,1
655,Unknown,5.94,1
7792,Visual novel,5.94,1
7728,Manga,5.94,1
11032,Unknown,5.94,1
554,Unknown,5.94,1
7805,Original,5.94,1
4059,Unknown,5.94,1
3089,Unknown,5.94,1
11752,Original,5.94,1
1597,Manga,5.94,1
11275,Visual novel,5.94,1
2132,Visual novel,5.94,1
12429,Unknown,5.94,1
683,Unknown,5.94,1
11083,Unknown,5.94,1
13537,Unknown,5.94,1
7358,Unknown,5.94,1
2931,Original,5.94,1
8239,Original,5.94,1
11186,Original,5.94,1
794,Picture book,5.94,1
5091,Original,5.94,1
6654,Original,5.94,1
6303,Music,5.94,1
5988,Unknown,5.94,1
211,Unknown,5.94,1
1206,Unknown,5.94,1
4196,Unknown,5.94,1
8795,Unknown,5.94,1
8508,Visual novel,5.94,1
2691,Unknown,5.94,1
3773,Unknown,5.95,1
9060,Visual novel,5.95,1
8344,Original,5.95,1
4843,Original,5.95,1
8944,Unknown,5.95,1
817,Unknown,5.95,1
5433,Manga,5.95,1
3035,Unknown,5.95,1
836,Original,5.95,1
8785,Unknown,5.95,1
10177,Light novel,5.95,1
4338,Original,5.95,1
752,Unknown,5.95,1
12035,Original,5.95,1
4227,Novel,5.95,1
1929,Unknown,5.95,1
4451,Manga,5.95,1
2832,Other,5.95,1
2335,Card game,5.95,1
6034,Unknown,5.95,1
1743,Unknown,5.95,1
12790,Visual novel,5.95,1
2114,Original,5.95,1
2565,Picture book,5.95,1
3679,Game,5.95,1
759,Unknown,5.95,1
10403,Unknown,5.95,1
4181,Unknown,5.95,1
749,Visual novel,5.95,1
5343,Unknown,5.95,1
300,Manga,5.95,1
5582,Original,5.95,1
4402,Unknown,5.95,1
10781,Unknown,5.95,1
10562,Original,5.95,1
9518,Original,5.95,1
11140,4-koma manga,5.95,1
6082,Unknown,5.95,1
92,Original,5.96,1
4915,Visual novel,5.96,1
10147,Original,5.96,1
13240,Unknown,5.96,1
12521,Visual novel,5.96,1
2312,Unknown,5.96,1
8041,Game,5.96,1
12748,Game,5.96,1
3365,Manga,5.96,1
11117,Web manga,5.96,1
4497,Unknown,5.96,1
12010,Visual novel,5.96,1
2454,Other,5.96,1
4883,Unknown,5.96,1
4725,Original,5.96,1
12156,Light novel,5.96,1
12366,Unknown,5.96,1
8297,Unknown,5.96,1
5596,Visual novel,5.96,1
575,Unknown,5.96,1
13290,Unknown,5.96,1
8759,Unknown,5.96,1
10419,Unknown,5.96,1
835,Original,5.96,1
11627,Original,5.96,1
9952,Manga,5.96,1
10742,Original,5.96,1
8296,Manga,5.97,1
5758,Unknown,5.97,1
8167,Unknown,5.97,1
10124,Original,5.97,1
6332,Unknown,5.97,1
373,Visual novel,5.97,1
6305,Visual novel,5.97,1
13741,Unknown,5.97,1
12155,Manga,5.97,1
6822,Original,5.97,1
10930,Visual novel,5.97,1
7731,Original,5.97,1
4051,Original,5.97,1
5520,Unknown,5.97,1
3761,Manga,5.97,1
12767,Unknown,5.97,1
158,Manga,5.97,1
6947,Manga,5.97,1
217,Manga,5.97,1
3149,Unknown,5.97,1
7896,Original,5.97,1
9587,Unknown,5.97,1
3110,Visual novel,5.97,1
11543,Original,5.97,1
4572,Manga,5.97,1
10666,Unknown,5.97,1
7505,Picture book,5.97,1
1912,Original,5.97,1
859,Unknown,5.97,1
203,Manga,5.97,1
12264,Unknown,5.97,1
5609,4-koma manga,5.97,1
10656,Original,5.97,1
13525,Unknown,5.97,1
521,Other,5.97,1
5928,Unknown,5.97,1
3995,Unknown,5.97,1
2828,Visual novel,5.97,1
6382,Visual novel,5.97,1
10422,Unknown,5.97,1
7052,Manga,5.97,1
9019,Unknown,5.98,1
5413,Unknown,5.98,1
7730,Unknown,5.98,1
10878,Unknown,5.98,1
8633,Unknown,5.98,1
8194,Original,5.98,1
13473,Unknown,5.98,1
11450,Other,5.98,1
2974,Manga,5.98,1
9999,Manga,5.98,1
4382,Manga,5.98,1
8142,Manga,5.98,1
4978,Unknown,5.98,1
9001,Manga,5.98,1
1001,Unknown,5.98,1
12311,Original,5.98,1
3909,Game,5.98,1
12145,Visual novel,5.98,1
1588,Music,5.98,1
11585,Manga,5.98,1
2062,Original,5.98,1
2722,Original,5.98,1
3814,Unknown,5.98,1
9082,Unknown,5.98,1
959,Music,5.98,1
13231,Unknown,5.98,1
12878,Unknown,5.98,1
11255,Original,5.99,1
8081,Game,5.99,1
5608,Unknown,5.99,1
12898,Manga,5.99,1
7307,Unknown,5.99,1
5481,Unknown,5.99,1
9886,Manga,5.99,1
13585,Visual novel,5.99,1
6562,Unknown,5.99,1
2386,Unknown,5.99,1
7182,Unknown,5.99,1
1009,Unknown,5.99,1
11855,Game,5.99,1
12503,Other,5.99,1
4100,Original,5.99,1
6289,Unknown,5.99,1
7937,Original,5.99,1
1704,Web manga,5.99,1
1895,Manga,5.99,1
10206,Manga,5.99,1
4794,Manga,5.99,1
2351,Manga,5.99,1
13229,Original,5.99,1
6325,Manga,5.99,1
5535,Game,5.99,1
10312,Unknown,6.0,1
14319,Original,6.0,1
14139,Unknown,6.0,1
10014,Other,6.0,1
6940,Unknown,6.0,1
1388,Original,6.0,1
12583,Original,6.0,1
6279,Visual novel,6.0,1
5963,Unknown,6.0,1
14100,Manga,6.0,1
14274,Unknown,6.0,1
6380,Game,6.0,1
6657,Unknown,6.0,1
6845,Original,6.0,1
10113,4-koma manga,6.0,1
14310,Original,6.0,1
5869,Unknown,6.0,1
3340,Original,6.0,1
13793,Other,6.0,1
14094,Unknown,6.0,1
6736,Unknown,6.0,1
9860,Unknown,6.0,1
10839,Visual novel,6.0,1
5524,Original,6.0,1
928,Unknown,6.0,1
13054,Original,6.0,1
10843,Unknown,6.0,1
9563,Original,6.0,1
6477,Unknown,6.0,1
6062,Original,6.0,1
1373,Novel,6.0,1
14113,Unknown,6.0,1
9747,Unknown,6.0,1
9734,Unknown,6.0,1
10375,Web manga,6.0,1
6002,Original,6.0,1
14275,Game,6.0,1
6252,Original,6.0,1
1277,Original,6.0,1
3521,Unknown,6.0,1
2673,Unknown,6.0,1
7263,Picture book,6.0,1
10019,Unknown,6.0,1
13085,Original,6.0,1
7625,Visual novel,6.0,1
13593,Unknown,6.0,1
11340,Manga,6.0,1
1765,Other,6.0,1
2296,Novel,6.0,1
1790,Manga,6.0,1
4778,Unknown,6.0,1
11500,Unknown,6.0,1
8592,Unknown,6.0,1
11014,Unknown,6.0,1
254,Unknown,6.0,1
3964,Unknown,6.0,1
11593,Unknown,6.0,1
12001,Unknown,6.0,1
5272,Original,6.0,1
1903,Visual novel,6.0,1
5276,Unknown,6.0,1
11652,Other,6.0,1
4561,Unknown,6.0,1
8422,Unknown,6.0,1
7938,Unknown,6.0,1
13976,Original,6.0,1
4539,Original,6.0,1
8733,Unknown,6.0,1
8750,Original,6.0,1
12044,Unknown,6.0,1
14243,Original,6.0,1
1638,Game,6.0,1
3646,Unknown,6.0,1
5118,Original,6.0,1
530,Unknown,6.0,1
7487,Unknown,6.0,1
1677,Novel,6.0,1
13700,Unknown,6.0,1
5009,Manga,6.0,1
11296,Other,6.0,1
11238,Unknown,6.0,1
14197,Book,6.0,1
3640,Manga,6.0,1
11264,Unknown,6.0,1
2376,Unknown,6.0,1
2373,Music,6.0,1
4970,Unknown,6.0,1
14233,Original,6.0,1
11280,Unknown,6.0,1
14232,Manga,6.0,1
7570,Unknown,6.0,1
4994,Original,6.0,1
2549,Music,6.0,1
10994,Unknown,6.0,1
14472,Other,6.0,1
4425,Other,6.0,1
8033,Unknown,6.0,1
14002,Unknown,6.0,1
182,Unknown,6.0,1
580,Unknown,6.0,1
111,Unknown,6.0,1
8053,Unknown,6.0,1
13651,Original,6.0,1
2149,Original,6.0,1
14035,Unknown,6.0,1
2018,Game,6.0,1
8109,Unknown,6.0,1
61,Unknown,6.0,1
8270,Manga,6.0,1
4298,Web manga,6.0,1
14434,Unknown,6.0,1
8183,Unknown,6.0,1
4226,Unknown,6.0,1
586,Book,6.0,1
2161,Unknown,6.0,1
7352,Unknown,6.0,1
4505,Unknown,6.0,1
4056,Visual novel,6.0,1
172,Unknown,6.0,1
10945,Unknown,6.0,1
13420,Manga,6.01,1
792,Manga,6.01,1
10228,Original,6.01,1
2701,Unknown,6.01,1
13536,4-koma manga,6.01,1
2036,Unknown,6.01,1
341,Manga,6.01,1
6897,Original,6.01,1
6334,Manga,6.01,1
2719,Picture book,6.01,1
5365,Unknown,6.01,1
13049,Unknown,6.01,1
10287,Unknown,6.01,1
5313,Unknown,6.01,1
13373,Unknown,6.01,1
9752,Manga,6.01,1
5895,Manga,6.01,1
250,Unknown,6.01,1
12925,Manga,6.01,1
7713,Unknown,6.01,1
9456,Manga,6.01,1
11724,Unknown,6.02,1
4302,Game,6.02,1
3590,Manga,6.02,1
4192,Original,6.02,1
8244,Manga,6.02,1
11211,Novel,6.02,1
5043,Original,6.02,1
1661,Original,6.02,1
5614,Unknown,6.02,1
13243,Original,6.02,1
491,Unknown,6.02,1
7374,Original,6.02,1
8778,Music,6.02,1
3987,Visual novel,6.02,1
8048,Unknown,6.02,1
8023,Unknown,6.02,1
5854,Unknown,6.02,1
13416,Manga,6.02,1
5246,Manga,6.02,1
10212,4-koma manga,6.02,1
343,Visual novel,6.02,1
7665,Unknown,6.02,1
11601,Unknown,6.02,1
6801,Unknown,6.02,1
6482,Original,6.02,1
1739,Light novel,6.02,1
9649,Unknown,6.03,1
12088,Original,6.03,1
2649,Original,6.03,1
12253,Manga,6.03,1
3933,Unknown,6.03,1
13100,Game,6.03,1
5541,Visual novel,6.03,1
10723,Unknown,6.03,1
12718,Manga,6.03,1
261,Manga,6.03,1
13799,Manga,6.03,1
5156,Other,6.03,1
3719,Unknown,6.03,1
9930,Original,6.03,1
451,4-koma manga,6.03,1
4096,Game,6.03,1
13652,Unknown,6.03,1
8162,Visual novel,6.03,1
10274,Other,6.03,1
7530,Unknown,6.03,1
9708,Unknown,6.03,1
2198,Visual novel,6.03,1
11632,Unknown,6.03,1
9437,Visual novel,6.03,1
110,Manga,6.03,1
10538,Unknown,6.03,1
10109,Manga,6.03,1
11493,Original,6.03,1
13202,Music,6.03,1
12873,Manga,6.03,1
11052,Original,6.03,1
1500,Original,6.03,1
8959,Unknown,6.03,1
1548,Visual novel,6.03,1
13532,Unknown,6.03,1
5235,Manga,6.03,1
10811,Game,6.03,1
8582,Original,6.04,1
8748,Visual novel,6.04,1
2606,Unknown,6.04,1
11863,Original,6.04,1
12115,Original,6.04,1
13274,Unknown,6.04,1
566,Unknown,6.04,1
10160,Visual novel,6.04,1
7869,Unknown,6.04,1
11570,Manga,6.04,1
1325,Visual novel,6.04,1
2646,Unknown,6.04,1
1992,Unknown,6.04,1
824,Other,6.04,1
5919,Unknown,6.04,1
4128,Unknown,6.04,1
8667,4-koma manga,6.04,1
8888,Unknown,6.04,1
4130,Visual novel,6.04,1
4335,Unknown,6.04,1
8227,Original,6.04,1
1525,Manga,6.04,1
2704,Unknown,6.04,1
11056,Manga,6.04,1
63,Visual novel,6.04,1
1377,Visual novel,6.04,1
14293,Manga,6.04,1
12527,4-koma manga,6.04,1
8969,Manga,6.04,1
2632,Unknown,6.04,1
7175,Unknown,6.04,1
2516,Visual novel,6.04,1
352,Unknown,6.05,1
6624,Unknown,6.05,1
12781,Unknown,6.05,1
1249,Unknown,6.05,1
8330,Manga,6.05,1
153,Manga,6.05,1
8630,Unknown,6.05,1
11557,Unknown,6.05,1
5811,Original,6.05,1
1392,Unknown,6.05,1
1385,Unknown,6.05,1
1981,Unknown,6.05,1
6901,Manga,6.05,1
3508,Unknown,6.05,1
10021,4-koma manga,6.05,1
6205,Unknown,6.05,1
3904,Novel,6.05,1
1355,Manga,6.05,1
12388,Manga,6.05,1
2524,Book,6.05,1
3650,Original,6.05,1
12171,Unknown,6.05,1
11219,Unknown,6.05,1
9792,Manga,6.05,1
2257,Unknown,6.05,1
7083,Unknown,6.05,1
950,Original,6.05,1
7618,Visual novel,6.05,1
9066,Unknown,6.05,1
10580,Game,6.05,1
2443,Original,6.05,1
13338,Unknown,6.05,1
11699,Original,6.05,1
13571,Unknown,6.05,1
6585,Original,6.05,1
1732,Unknown,6.05,1
6755,Unknown,6.05,1
883,Unknown,6.05,1
6321,Manga,6.05,1
2533,Manga,6.05,1
12211,Original,6.05,1
10100,Other,6.06,1
13089,Unknown,6.06,1
12443,Original,6.06,1
7206,Original,6.06,1
3312,Novel,6.06,1
3731,Unknown,6.06,1
545,Unknown,6.06,1
7657,Unknown,6.06,1
11899,Visual novel,6.06,1
7476,Unknown,6.06,1
1405,Unknown,6.06,1
5203,Unknown,6.06,1
2349,Visual novel,6.06,1
8282,Visual novel,6.06,1
10909,Music,6.06,1
10570,Unknown,6.06,1
1684,Music,6.06,1
7180,Unknown,6.06,1
11257,Manga,6.06,1
2309,Original,6.06,1
12201,Light novel,6.06,1
11232,Original,6.06,1
4552,Manga,6.06,1
6294,Unknown,6.06,1
5418,Unknown,6.06,1
7009,Unknown,6.06,1
1930,Unknown,6.06,1
10710,Unknown,6.06,1
4031,Unknown,6.06,1
12885,Unknown,6.06,1
8417,Manga,6.06,1
9929,Unknown,6.06,1
4041,Unknown,6.06,1
4518,Unknown,6.06,1
11687,Manga,6.06,1
10176,Unknown,6.06,1
1192,Unknown,6.06,1
134,Original,6.06,1
5159,Manga,6.06,1
2055,Game,6.06,1
861,Original,6.06,1
13174,Manga,6.06,1
2050,Original,6.06,1
9095,Original,6.06,1
3466,Unknown,6.06,1
12735,Novel,6.06,1
6454,Visual novel,6.06,1
9302,Original,6.06,1
6695,Unknown,6.06,1
3537,Unknown,6.06,1
10762,Unknown,6.06,1
9770,Original,6.06,1
12498,Music,6.06,1
10380,Unknown,6.06,1
242,Original,6.06,1
2801,Unknown,6.06,1
7172,Visual novel,6.06,1
11546,Book,6.06,1
3137,Original,6.06,1
11719,Unknown,6.07,1
11278,Unknown,6.07,1
2926,Manga,6.07,1
8011,Unknown,6.07,1
7954,Unknown,6.07,1
4142,Unknown,6.07,1
899,Manga,6.07,1
8113,Unknown,6.07,1
12105,Book,6.07,1
7245,Unknown,6.07,1
2839,Unknown,6.07,1
1584,Game,6.07,1
630,Unknown,6.07,1
7269,Unknown,6.07,1
3932,Unknown,6.07,1
255,Manga,6.07,1
13042,Novel,6.07,1
9553,Unknown,6.07,1
5326,Unknown,6.07,1
12645,Original,6.07,1
763,Game,6.07,1
3238,Game,6.07,1
6285,Unknown,6.07,1
12819,Visual novel,6.07,1
2488,Original,6.07,1
5160,Unknown,6.07,1
10047,Unknown,6.07,1
8861,Unknown,6.07,1
3755,Other,6.07,1
11214,Unknown,6.07,1
6907,Unknown,6.07,1
3990,Original,6.08,1
578,Unknown,6.08,1
8662,Unknown,6.08,1
7373,Game,6.08,1
9498,Novel,6.08,1
1018,Original,6.08,1
2903,Manga,6.08,1
1339,Original,6.08,1
11045,Manga,6.08,1
10333,Unknown,6.08,1
5776,Unknown,6.08,1
12129,Unknown,6.08,1
11903,Unknown,6.08,1
8156,Unknown,6.08,1
82,Visual novel,6.08,1
12500,Original,6.08,1
12109,Unknown,6.08,1
2977,4-koma manga,6.08,1
351,Visual novel,6.08,1
4334,Unknown,6.08,1
12426,Unknown,6.08,1
3246,Unknown,6.08,1
13039,Original,6.08,1
12545,Manga,6.08,1
2825,Manga,6.08,1
4659,Unknown,6.08,1
10685,Original,6.08,1
5999,Original,6.08,1
1546,Unknown,6.08,1
10282,Original,6.08,1
4365,Unknown,6.08,1
5357,Unknown,6.08,1
12774,Game,6.08,1
1293,Unknown,6.08,1
12256,Unknown,6.08,1
2448,Unknown,6.08,1
13736,Unknown,6.08,1
5543,Manga,6.08,1
14253,Game,6.08,1
9895,Manga,6.08,1
12011,Original,6.08,1
13319,Other,6.08,1
5822,Other,6.08,1
6226,Web manga,6.08,1
1700,Other,6.08,1
13252,Other,6.08,1
3361,Original,6.08,1
8807,Unknown,6.08,1
5696,Unknown,6.08,1
5695,Unknown,6.08,1
2610,Game,6.08,1
11889,Original,6.08,1
6229,Unknown,6.08,1
1974,Original,6.08,1
12110,Original,6.09,1
272,Manga,6.09,1
13693,Original,6.09,1
2925,Visual novel,6.09,1
5025,Visual novel,6.09,1
6172,Unknown,6.09,1
7983,Unknown,6.09,1
3306,Original,6.09,1
9458,Unknown,6.09,1
9426,Book,6.09,1
6204,Unknown,6.09,1
3420,Unknown,6.09,1
9920,Manga,6.09,1
8354,Unknown,6.09,1
13649,Unknown,6.09,1
4803,Original,6.09,1
3536,Original,6.09,1
9311,Manga,6.09,1
12247,Visual novel,6.09,1
9065,Unknown,6.09,1
4339,Unknown,6.09,1
313,Light novel,6.09,1
8954,Game,6.09,1
8103,Visual novel,6.09,1
8685,Picture book,6.09,1
2451,Unknown,6.09,1
9151,Manga,6.09,1
6299,Novel,6.09,1
3329,Visual novel,6.09,1
8397,Other,6.09,1
4252,Unknown,6.09,1
6626,Original,6.09,1
185,Visual novel,6.09,1
4388,Game,6.09,1
5387,Manga,6.09,1
3565,Unknown,6.09,1
12580,Unknown,6.09,1
995,Unknown,6.09,1
10339,Original,6.1,1
7150,Unknown,6.1,1
5385,Visual novel,6.1,1
7905,Original,6.1,1
4417,Manga,6.1,1
7171,Unknown,6.1,1
4581,Unknown,6.1,1
11082,Visual novel,6.1,1
2868,Unknown,6.1,1
9647,Unknown,6.1,1
10464,Unknown,6.1,1
10465,Unknown,6.1,1
11761,Visual novel,6.1,1
5471,Manga,6.1,1
10437,Unknown,6.1,1
13179,Unknown,6.1,1
13321,Manga,6.1,1
13176,Unknown,6.1,1
13890,Original,6.1,1
4428,Manga,6.1,1
7807,Unknown,6.1,1
5687,Visual novel,6.1,1
14205,Unknown,6.1,1
3947,Unknown,6.1,1
13029,Original,6.1,1
7423,Visual novel,6.1,1
8306,Unknown,6.1,1
7144,Visual novel,6.1,1
190,Unknown,6.1,1
12677,Manga,6.1,1
11553,Original,6.1,1
6129,Unknown,6.1,1
13170,Visual novel,6.1,1
7211,Original,6.1,1
2365,Original,6.1,1
5499,Unknown,6.1,1
6836,Manga,6.1,1
2305,Unknown,6.1,1
4933,Light novel,6.1,1
12138,Visual novel,6.1,1
5765,Manga,6.1,1
13169,Visual novel,6.1,1
12338,Original,6.1,1
680,Manga,6.1,1
9202,Light novel,6.1,1
4846,Unknown,6.1,1
7629,Unknown,6.1,1
11178,Unknown,6.1,1
3852,Visual novel,6.11,1
5719,Game,6.11,1
5279,Unknown,6.11,1
718,Unknown,6.11,1
8028,Web manga,6.11,1
1648,Other,6.11,1
7221,Game,6.11,1
12638,Unknown,6.11,1
7955,Unknown,6.11,1
12463,Unknown,6.11,1
2107,Unknown,6.11,1
8884,Unknown,6.11,1
1467,Unknown,6.11,1
6209,Manga,6.11,1
11131,Other,6.11,1
6236,Manga,6.11,1
3683,Original,6.11,1
1198,Unknown,6.11,1
6070,Web manga,6.11,1
13441,Unknown,6.11,1
4729,Unknown,6.11,1
5024,Unknown,6.11,1
7018,Novel,6.11,1
6464,Manga,6.11,1
3611,Original,6.11,1
11446,Unknown,6.11,1
13573,Original,6.11,1
1514,Unknown,6.11,1
8202,Unknown,6.11,1
2202,Unknown,6.11,1
9322,Original,6.11,1
691,Web manga,6.11,1
4587,Unknown,6.11,1
4625,Unknown,6.11,1
6931,Unknown,6.11,1
5301,Manga,6.11,1
4447,Original,6.11,1
1778,Original,6.11,1
7838,Game,6.11,1
4480,Unknown,6.11,1
12019,Original,6.11,1
6326,Manga,6.11,1
11362,Unknown,6.11,1
1577,Unknown,6.11,1
8132,Unknown,6.11,1
11230,Book,6.11,1
8000,Original,6.11,1
13803,Original,6.11,1
1108,Other,6.11,1
12214,Original,6.11,1
5577,Unknown,6.12,1
13628,Unknown,6.12,1
12968,Original,6.12,1
1027,Manga,6.12,1
1401,Manga,6.12,1
8948,Unknown,6.12,1
2045,Unknown,6.12,1
8504,Manga,6.12,1
1639,Unknown,6.12,1
5260,Visual novel,6.12,1
1245,Original,6.12,1
8426,Unknown,6.12,1
9390,Unknown,6.12,1
5580,Visual novel,6.12,1
11540,Unknown,6.12,1
13336,Original,6.12,1
3960,Unknown,6.12,1
128,Unknown,6.12,1
197,Visual novel,6.12,1
11054,Visual novel,6.12,1
5451,Unknown,6.12,1
5647,Unknown,6.12,1
12866,Visual novel,6.12,1
6444,Game,6.12,1
906,Web manga,6.12,1
6042,Unknown,6.12,1
3355,Unknown,6.12,1
12991,Visual novel,6.12,1
2012,Unknown,6.12,1
10865,Original,6.12,1
3837,Manga,6.12,1
11735,Unknown,6.12,1
8620,Unknown,6.12,1
3302,Visual novel,6.12,1
10133,Unknown,6.12,1
1494,Unknown,6.12,1
2484,Unknown,6.12,1
10802,Unknown,6.12,1
1129,Unknown,6.12,1
10029,Original,6.13,1
2624,Unknown,6.13,1
4568,Unknown,6.13,1
1987,Unknown,6.13,1
11872,Unknown,6.13,1
14096,Unknown,6.13,1
8299,Manga,6.13,1
1506,Unknown,6.13,1
9479,Unknown,6.13,1
7595,Original,6.13,1
13390,Unknown,6.13,1
1598,Original,6.13,1
10792,Visual novel,6.13,1
9657,Game,6.13,1
5441,Unknown,6.13,1
3982,Manga,6.13,1
3871,Manga,6.13,1
9805,Original,6.13,1
11401,Visual novel,6.13,1
4070,Original,6.13,1
3802,Unknown,6.13,1
2430,Manga,6.13,1
13539,Unknown,6.13,1
10953,Game,6.13,1
1564,Unknown,6.13,1
2760,Unknown,6.13,1
12987,Manga,6.13,1
8967,Game,6.13,1
7499,Unknown,6.13,1
687,Light novel,6.13,1
3140,Unknown,6.13,1
8702,Unknown,6.13,1
6394,Original,6.13,1
12046,Unknown,6.13,1
2035,Manga,6.13,1
4545,Original,6.13,1
4440,Manga,6.13,1
11324,Unknown,6.13,1
11507,Unknown,6.13,1
7633,Game,6.13,1
8774,Unknown,6.13,1
